-2.008268,0.758834,0.000000
-1.916800,0.758746,0.000000
-1.825479,0.755366,0.000000
-1.734624,0.748687,0.000000
-1.644545,0.738727,0.000000
-1.555537,0.725526,0.000000
-1.467880,0.709147,0.000000
-1.381836,0.689670,0.000000
-1.297649,0.667195,0.000000
-1.215539,0.641839,0.000000
-1.135707,0.613733,0.000000
-1.058329,0.583022,0.000000
-0.983559,0.549861,0.000000
-0.911525,0.514414,0.000000
-0.842334,0.476853,0.000000
-0.776067,0.437353,0.000000
-0.712785,0.396094,0.000000
-0.652524,0.353256,0.000000
-0.595302,0.309019,0.000000
-0.541114,0.263563,0.000000
-0.489941,0.217061,0.000000
-0.441742,0.169687,0.000000
-0.396465,0.121603,0.000000
-0.354041,0.072970,0.000000
-0.314389,0.023940,0.000000
-0.277419,-0.025343,0.000000
-0.243029,-0.074745,0.000000
-0.211112,-0.124136,0.000000
-0.181553,-0.173398,0.000000
-0.154232,-0.222422,0.000000
-0.129026,-0.271107,0.000000
-0.105809,-0.319360,0.000000
-0.084454,-0.367097,0.000000
-0.064834,-0.414243,0.000000
-0.046820,-0.460730,0.000000
-0.030288,-0.506499,0.000000
-0.015115,-0.551496,0.000000
-0.001179,-0.595676,0.000000
0.011638,-0.639000,0.000000
0.023448,-0.681435,0.000000
0.034363,-0.722952,0.000000
0.044487,-0.763529,0.000000
0.053921,-0.803149,0.000000
0.062762,-0.841797,0.000000
0.071100,-0.879464,0.000000
0.079022,-0.916144,0.000000
0.086610,-0.951833,0.000000
0.093939,-0.986532,0.000000
0.101082,-1.020243,0.000000
0.108105,-1.052971,0.000000
0.115070,-1.084721,0.000000
0.122035,-1.115502,0.000000
0.129053,-1.145322,0.000000
0.136172,-1.174194,0.000000
0.143439,-1.202127,0.000000
0.150893,-1.229134,0.000000
0.158572,-1.255229,0.000000
0.166509,-1.280425,0.000000
0.174736,-1.304735,0.000000
0.183278,-1.328173,0.000000
0.192160,-1.350753,0.000000
0.201403,-1.372490,0.000000
0.211027,-1.393397,0.000000
0.221046,-1.413489,0.000000
0.231476,-1.432779,0.000000
0.242327,-1.451281,0.000000
0.253610,-1.469008,0.000000
0.265331,-1.485973,0.000000
0.277498,-1.502189,0.000000
0.290114,-1.517668,0.000000
0.303183,-1.532423,0.000000
0.316706,-1.546465,0.000000
0.330684,-1.559805,0.000000
0.345115,-1.572454,0.000000
0.359998,-1.584423,0.000000
0.375330,-1.595722,0.000000
0.391108,-1.606361,0.000000
0.407326,-1.616349,0.000000
0.423980,-1.625696,0.000000
0.441064,-1.634409,0.000000
0.458571,-1.642498,0.000000
0.476495,-1.649971,0.000000
0.494827,-1.656835,0.000000
0.513561,-1.663098,0.000000
0.532687,-1.668768,0.000000
0.552198,-1.673850,0.000000
0.572084,-1.678352,0.000000
0.592336,-1.682280,0.000000
0.612946,-1.685640,0.000000
0.633903,-1.688438,0.000000
0.655198,-1.690680,0.000000
0.676822,-1.692372,0.000000
0.698763,-1.693518,0.000000
0.721013,-1.694123,0.000000
0.743561,-1.694194,0.000000
0.766397,-1.693733,0.000000
0.789512,-1.692746,0.000000
0.812894,-1.691238,0.000000
0.836534,-1.689212,0.000000
0.860421,-1.686673,0.000000
0.884546,-1.683624,0.000000
0.908899,-1.680070,0.000000
0.933468,-1.676014,0.000000
0.958245,-1.671460,0.000000
0.983219,-1.666411,0.000000
1.008379,-1.660870,0.000000
1.033717,-1.654841,0.000000
1.059221,-1.648326,0.000000
1.084882,-1.641330,0.000000
1.110689,-1.633854,0.000000
1.136634,-1.625901,0.000000
1.162705,-1.617473,0.000000
1.188893,-1.608574,0.000000
1.215187,-1.599206,0.000000
1.241578,-1.589371,0.000000
1.268055,-1.579070,0.000000
1.294608,-1.568306,0.000000
1.321227,-1.557080,0.000000
1.347902,-1.545395,0.000000
1.374621,-1.533251,0.000000
1.401375,-1.520650,0.000000
1.428152,-1.507594,0.000000
1.454942,-1.494082,0.000000
1.481733,-1.480116,0.000000
1.508515,-1.465697,0.000000
1.535275,-1.450826,0.000000
1.562002,-1.435501,0.000000
1.588684,-1.419724,0.000000
1.615308,-1.403495,0.000000
1.641861,-1.386813,0.000000
1.668332,-1.369678,0.000000
1.694705,-1.352089,0.000000
1.720968,-1.334045,0.000000
1.747106,-1.315546,0.000000
1.773104,-1.296590,0.000000
1.798948,-1.277175,0.000000
1.824621,-1.257302,0.000000
1.850107,-1.236966,0.000000
1.875390,-1.216168,0.000000
1.900453,-1.194904,0.000000
1.925277,-1.173173,0.000000
1.949843,-1.150973,0.000000
1.974134,-1.128301,0.000000
1.998129,-1.105154,0.000000
2.021807,-1.081531,0.000000
2.045149,-1.057429,0.000000
2.068132,-1.032845,0.000000
2.090733,-1.007778,0.000000
2.112931,-0.982224,0.000000
2.134701,-0.956182,0.000000
2.156020,-0.929649,0.000000
2.176863,-0.902624,0.000000
2.197205,-0.875105,0.000000
2.217019,-0.847091,0.000000
2.236281,-0.818581,0.000000
2.254962,-0.789574,0.000000
2.273037,-0.760070,0.000000
2.290477,-0.730070,0.000000
2.307256,-0.699575,0.000000
2.323344,-0.668586,0.000000
2.338716,-0.637105,0.000000
2.353342,-0.605136,0.000000
2.367194,-0.572683,0.000000
2.380245,-0.539749,0.000000
2.392468,-0.506341,0.000000
2.403834,-0.472466,0.000000
2.414318,-0.438131,0.000000
