Time,Device name设备名称,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:46:02.419,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:24.135, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.420,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:24.135, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.420,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.024, -1.019, 0.022, -0.305, 0.183, 0, 0.461, -0.137, 118.499, 34.888, 75.460, -34.300, 24.71, 0.37085, -0.35114, -0.60828, 0.60751,
 16:46:02.442,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:28.445, 0.009, 0.008, 1.006, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.445,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:24.135, -0.006, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.445,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:24.135, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.450,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:18.980, 0.002, 0.02, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:02.472,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:28.445, 0.008, 0.009, 1.007, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.476,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.476,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.506,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.508,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.535,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.535,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.538,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.025, -1.018, 0.022, -0.366, 0.183, 0, 0.461, -0.143, 118.482, 34.888, 75.460, -34.300, 24.71, 0.37085, -0.35114, -0.60828, 0.60751,
 16:46:02.592,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:28.445, 0.008, 0.009, 1.006, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.592,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:28.445, 0.008, 0.01, 1.006, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.600,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:18.980, 0.002, 0.019, 1.017, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:02.624,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:28.445, 0.009, 0.008, 1.006, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.625,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.625,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.628,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.024, -1.019, 0.023, -0.366, 0.183, 0, 0.461, -0.143, 118.466, 34.888, 75.460, -34.300, 24.71, 0.37085, -0.35114, -0.60828, 0.60751,
 16:46:02.629,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:18.980, 0.002, 0.02, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:02.655,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.655,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.683,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.009, 0.01, 1.007, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.685,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.685,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.716,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.716,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.753,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.01, 1.006, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.755,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.025, -1.019, 0.022, -0.305, 0.183, 0, 0.456, -0.137, 118.449, 34.888, 75.460, -34.300, 24.71, 0.37085, -0.35114, -0.60828, 0.60751,
 16:46:02.756,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:18.980, 0.002, 0.02, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:02.777,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.005, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.777,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.803,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.01, 1.006, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.805,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.805,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.834,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.009, 0.01, 1.006, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.837,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.005, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.837,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.839,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.025, -1.019, 0.022, -0.305, 0.183, 0, 0.456, -0.137, 118.433, 34.790, 75.460, -34.300, 24.71, 0.37085, -0.35114, -0.60828, 0.60751,
 16:46:02.841,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:18.980, 0.002, 0.02, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:02.864,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.009, 0.01, 1.007, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.866,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.866,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.896,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.896,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.953,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.01, 1.006, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.957,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.957,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.005, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.959,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.024, -1.019, 0.022, -0.305, 0.183, 0, 0.456, -0.137, 118.416, 34.790, 75.460, -34.300, 24.71, 0.37085, -0.35114, -0.60828, 0.60751,
 16:46:02.961,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:20.230, 0.002, 0.02, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:02.983,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.009, 0.01, 1.006, 0, 0, 0, 0.016, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:02.986,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:02.986,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.016,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.016,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.020,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.024, -1.019, 0.022, -0.305, 0.183, 0, 0.456, -0.137, 118.4, 34.790, 75.460, -34.300, 24.71, 0.37085, -0.35114, -0.60828, 0.60751,
 16:46:03.021,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:20.230, 0.002, 0.02, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:03.043,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.01, 1.006, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.046,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.046,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.072,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.009, 1.006, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.106,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.106,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.138,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.024, -1.019, 0.022, -0.305, 0.122, 0, 0.456, -0.137, 118.383, 34.790, 75.460, -34.300, 24.71, 0.37183, -0.3522, -0.60773, 0.60681,
 16:46:03.162,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.009, 0.009, 1.006, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.164,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.165,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.165,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.165,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.170,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:20.230, 0.002, 0.02, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:03.193,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.009, 1.006, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.223,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.009, 0.009, 1.006, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.229,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.025, -1.018, 0.022, -0.305, 0.183, 0, 0.461, -0.137, 118.367, 34.790, 75.460, -34.300, 24.71, 0.37183, -0.3522, -0.60773, 0.60681,
 16:46:03.231,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:20.230, 0.002, 0.019, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:03.283,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.009, 1.007, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.285,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.285,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00308, 0.00171,
 16:46:03.316,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.316,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.342,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.01, 1.006, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.345,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.345,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.346,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:25.380, 0.025, -1.019, 0.022, -0.244, 0.183, 0, 0.461, -0.137, 118.35, 34.790, 75.460, -34.300, 24.71, 0.37183, -0.3522, -0.60773, 0.60681,
 16:46:03.351,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:20.230, 0.002, 0.02, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:03.375,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.375,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.402,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.008, 1.006, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.405,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.007, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.405,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.013, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.433,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.008, 0.01, 1.006, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.435,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.435,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.006, -0.014, 1.002, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.439,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:2:26.545, 0.025, -1.018, 0.022, -0.305, 0.183, 0, 0.461, -0.137, 118.334, 34.790, 75.460, -34.300, 24.71, 0.37183, -0.3522, -0.60773, 0.60681,
 16:46:03.440,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:2:20.230, 0.002, 0.02, 1.016, 0, 0, 0, 1.104, -0.137, 131.138, 22.148, -21.854, -80.654, 22.11, 0.41348, 0.0051, 0.0083, 0.9104,
 16:46:03.463,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:2:29.545, 0.006, 0.01, 1.007, 0, 0, 0, 0.022, 0.011, 128.672, 44.688, -35.868, 0.980, 26.35, 0.43301, 0.00595, 0.00238, 0.90131,
 16:46:03.496,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.005, -0.013, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.496,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.007, -0.014, 1.001, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.526,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.009, -0.014, 0.999, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
 16:46:03.526,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:2:25.355, -0.003, -0.013, 1.003, 0, 0, 0, 0.148, -0.126, 0.192, 23.814, 3190.978, 58.604, 23.18, 0.99994, -0.0069, 0.00311, 0.00171,
