Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:24:39.325,COM14,, 0.004, -0.101, 0.912, 2.380, -0.427, 39.673, -1.280, 1.137, -44.506, -24.580, 34.713, -102.467, 30.92,,,,,,,,,,,,,,,,
 17:24:39.359,COM13,, 0.052, -1.050, -0.025, -5.249, -39.124, -5.798, -2.554, 0.148, 28.207, -5.607, -11.847, 109.867, 31.36,,,,,,,,,,,,,,,,
 17:24:39.407,COM14,, 0.052, -0.045, 0.970, 1.221, 0.061, 38.879, -1.302, 1.110, -41.287, -8.080, 38.540, -103.940, 30.91,,,,,,,,,,,,,,,,
 17:24:39.464,COM13,, 0.021, -1.059, -0.056, -3.052, -38.330, -3.174, -2.532, 0.297, 32.223, -3.800, -12.213, 109.780, 31.38,,,,,,,,,,,,,,,,
 17:24:39.488,COM16,, -0.109, 0.069, 0.911, -1.892, 0.427, 76.965, 3.098, 2.379, 44.698, 62.173, -16.320, 29.160, 32.36,,,,,,,,,,,,,,,,
 17:24:39.492,COM16,, -0.085, -0.055, 0.969, -2.441, 0.854, 76.660, 3.235, 2.439, 55.536, 62.400, -19.467, 28.127, 32.37,,,,,,,,,,,,,,,,
 17:24:39.513,COM14,, 0.008, -0.142, 0.953, 3.113, -0.366, 36.377, -1.351, 1.121, -38.128, 7.753, 40.860, -97.333, 30.90,,,,,,,,,,,,,,,,
 17:24:39.517,COM16,, -0.097, -0.026, 0.965, -2.319, -3.357, 78.796, 3.395, 2.433, 65.973, 60.573, -21.127, 27.467, 32.34,,,,,,,,,,,,,,,,
 17:24:39.573,COM13,, 0.033, -1.062, -0.132, -1.221, -34.851, -1.404, -2.433, 0.494, 36.096, -1.967, -11.967, 109.540, 31.40,,,,,,,,,,,,,,,,
 17:24:39.600,COM14,, 0.021, -0.124, 0.959, -0.244, -1.282, 33.508, -1.412, 1.093, -35.079, 19.593, 41.013, -84.927, 30.94,,,,,,,,,,,,,,,,
 17:24:39.602,COM16,, -0.101, 0.044, 1.029, -2.563, 4.150, 77.332, 3.549, 2.494, 76.042, 58.867, -23.073, 26.507, 32.36,,,,,,,,,,,,,,,,
 17:24:39.700,COM13,, -0.017, -1.098, -0.074, 2.808, -28.015, -1.831, -2.422, 0.665, 39.677, -1.960, -12.080, 109.433, 31.38,,,,,,,,,,,,,,,,
 17:24:39.707,COM14,, 0.065, -0.021, 0.962, 2.258, -0.366, 25.146, -1.307, 1.033, -30.679, 25.340, 39.580, -69.193, 30.92,,,,,,,,,,,,,,,,
 17:24:39.756,COM13,, -0.046, -1.071, 0.021, -1.770, -24.902, -3.052, -2.357, 0.797, 42.863, -0.100, -12.133, 109.313, 31.41,,,,,,,,,,,,,,,,
 17:24:39.784,COM16,, -0.063, 0.018, 0.926, -4.089, 1.404, 72.327, 3.565, 2.631, 85.622, 57.473, -25.013, 25.287, 32.39,,,,,,,,,,,,,,,,
 17:24:39.813,COM14,, 0.000, -0.073, 0.982, 2.075, -0.427, 20.508, -1.351, 0.939, -24.016, 25.867, 37.967, -53.027, 30.93,,,,,,,,,,,,,,,,
 17:24:39.838,COM16,, -0.080, -0.040, 0.998, -2.808, -1.526, 72.144, 3.642, 2.395, 94.504, 55.060, -26.640, 24.287, 32.36,,,,,,,,,,,,,,,,
 17:24:39.867,COM13,, 0.047, -1.027, -0.015, 2.808, -17.517, 0.793, -2.098, 0.901, 45.423, -0.060, -12.460, 109.200, 31.38,,,,,,,,,,,,,,,,
 17:24:39.921,COM14,, 0.017, -0.071, 0.966, 0.122, -0.671, 15.625, -1.340, 0.840, -18.210, 23.087, 35.460, -40.040, 30.93,,,,,,,,,,,,,,,,
 17:24:39.945,COM16,, -0.056, -0.029, 1.025, -2.747, 2.319, 71.106, 3.691, 2.428, 102.936, 52.620, -28.480, 23.240, 32.34,,,,,,,,,,,,,,,,
 17:24:39.973,COM13,, -0.018, -1.054, -0.047, 1.465, -12.451, 0.916, -2.032, 1.088, 47.351, -0.580, -12.427, 109.200, 31.41,,,,,,,,,,,,,,,,
 17:24:40.001,COM14,, 0.035, -0.097, 0.958, 0.305, 1.526, 9.521, -1.368, 0.780, -13.519, 18.260, 31.987, -29.887, 30.90,,,,,,,,,,,,,,,,
 17:24:40.006,COM16,, -0.078, 0.034, 1.052, -2.930, -2.258, 68.970, 3.735, 2.335, 110.764, 50.000, -28.147, 22.427, 32.37,,,,,,,,,,,,,,,,
 17:24:40.059,COM13,, -0.028, -1.066, -0.068, -1.892, -7.629, -0.488, -1.774, 1.132, 48.812, 1.207, -12.600, 109.607, 31.38,,,,,,,,,,,,,,,,
 17:24:40.108,COM14,, 0.094, 0.004, 0.958, -0.671, -0.549, 7.751, -1.357, 0.731, -9.849, 13.080, 28.947, -23.480, 30.90,,,,,,,,,,,,,,,,
 17:24:40.128,COM16,, -0.113, 0.029, 1.081, -3.845, -0.671, 67.993, 3.785, 2.280, 118.120, 47.293, -30.387, 21.607, 32.31,,,,,,,,,,,,,,,,
 17:24:40.164,COM13,, 0.043, -1.077, -0.127, 6.104, -4.333, 4.272, -1.637, 1.192, 49.746, 2.060, -12.667, 109.767, 31.37,,,,,,,,,,,,,,,,
 17:24:40.215,COM14,, 0.084, -0.042, 1.010, 1.831, -0.427, 3.235, -1.274, 0.626, -7.136, 8.807, 26.580, -19.307, 30.89,,,,,,,,,,,,,,,,
 17:24:40.280,COM16,, -0.064, 0.049, 0.964, -3.113, -2.625, 69.031, 3.823, 2.214, 125.074, 44.653, -30.380, 21.187, 32.35,,,,,,,,,,,,,,,,
 17:24:40.296,COM14,, 0.089, -0.103, 1.039, 2.808, 0.671, 0.549, -1.258, 0.555, -5.306, 5.320, 24.673, -16.600, 30.91,,,,,,,,,,,,,,,,
 17:24:40.296,COM13,, -0.008, -1.078, -0.148, -2.197, -2.502, -0.244, -1.609, 1.159, 50.361, 2.207, -12.973, 111.627, 31.38,,,,,,,,,,,,,,,,
 17:24:40.377,COM13,, 0.076, -1.084, -0.132, 2.075, 0.000, 2.502, -1.269, 1.016, 50.685, 1.193, -13.247, 111.833, 31.41,,,,,,,,,,,,,,,,
 17:24:40.430,COM14,, 0.083, -0.024, 1.194, 0.122, 0.488, -0.427, -1.219, 0.456, -4.098, 3.200, 23.613, -15.273, 30.90,,,,,,,,,,,,,,,,
 17:24:40.468,COM13,, -0.004, -1.066, -0.094, 1.282, 2.441, -0.061, -1.099, 1.005, 50.724, 1.553, -13.627, 111.647, 31.34,,,,,,,,,,,,,,,,
 17:24:40.512,COM14,, 0.078, 0.000, 0.949, -0.732, -1.038, -1.831, -1.077, 0.368, -3.455, 1.640, 22.593, -14.220, 30.91,,,,,,,,,,,,,,,,
 17:24:40.597,COM13,, 0.081, -1.040, -0.020, 4.089, 3.235, 2.930, -0.956, 0.884, 50.609, -0.413, -14.120, 111.293, 31.39,,,,,,,,,,,,,,,,
 17:24:40.616,COM16,, -0.061, 0.053, 0.987, -2.380, -6.775, 69.763, 3.856, 2.005, 131.660, 42.280, -30.207, 20.500, 32.37,,,,,,,,,,,,,,,,
 17:24:40.617,COM14,, 0.031, -0.181, 0.829, 0.000, 0.183, -3.723, -0.939, 0.258, -3.290, -0.333, 21.433, -13.780, 30.91,,,,,,,,,,,,,,,,
 17:24:40.639,COM16,, -0.082, -0.042, 1.093, -3.601, -1.587, 67.749, 3.867, 1.939, 137.944, 39.040, -30.240, 19.893, 32.35,,,,,,,,,,,,,,,,
 17:24:40.651,COM16,, -0.071, -0.009, 1.024, -2.502, 2.869, 66.101, 3.867, 1.879, 143.948, 36.120, -30.540, 19.367, 32.38,,,,,,,,,,,,,,,,
 17:24:40.678,COM16,, -0.039, 0.079, 0.971, -2.380, 0.854, 66.650, 3.862, 1.697, 149.623, 33.773, -29.693, 18.780, 32.38,,,,,,,,,,,,,,,,
 17:24:40.698,COM14,, 0.073, -0.044, 1.040, 1.831, 1.587, -6.287, -0.775, 0.159, -3.351, -1.493, 20.447, -13.253, 30.91,,,,,,,,,,,,,,,,
 17:24:40.704,COM13,, -0.105, -1.083, 0.014, 1.038, 5.127, -0.183, -0.797, 0.747, 50.345, -0.400, -14.573, 111.013, 31.41,,,,,,,,,,,,,,,,
 17:24:40.716,COM16,, -0.023, -0.059, 0.894, -2.014, -2.014, 65.735, 3.829, 1.555, 154.946, 30.413, -28.727, 18.260, 32.39,,,,,,,,,,,,,,,,
 17:24:40.811,COM13,, 0.060, -1.062, 0.008, 0.122, 6.042, -0.427, -0.698, 0.511, 49.960, -0.080, -14.927, 113.093, 31.41,,,,,,,,,,,,,,,,
 17:24:40.820,COM14,, 0.065, 0.032, 1.047, 1.038, -1.526, -6.226, -0.698, 0.088, -3.823, -2.080, 20.853, -12.873, 30.92,,,,,,,,,,,,,,,,
 17:24:40.834,COM16,, -0.064, -0.021, 1.068, -1.770, -2.502, 65.552, 3.796, 1.351, 160.027, 27.820, -27.647, 17.780, 32.40,,,,,,,,,,,,,,,,
 17:24:40.869,COM13,, 0.099, -1.094, -0.207, -1.892, 7.141, 0.061, -0.357, 0.335, 49.438, 0.367, -15.747, 113.060, 31.36,,,,,,,,,,,,,,,,
 17:24:40.963,COM14,, 0.000, 0.112, 0.889, -1.465, -0.549, -7.324, -0.555, -0.055, -4.340, -3.120, 21.060, -12.753, 30.91,,,,,,,,,,,,,,,,
 17:24:40.977,COM13,, -0.037, -1.013, 0.074, 5.310, 8.301, 0.488, -0.214, 0.220, 48.785, -1.793, -16.187, 112.673, 31.38,,,,,,,,,,,,,,,,
 17:24:41.000,COM14,, -0.014, 0.070, 0.944, 0.916, 0.366, -8.423, -0.363, -0.143, -5.257, -4.087, 21.067, -12.173, 30.89,,,,,,,,,,,,,,,,
 17:24:41.011,COM16,, 0.001, -0.115, 1.111, -3.235, -1.526, 64.575, 3.768, 1.324, 164.938, 25.180, -26.167, 16.933, 32.38,,,,,,,,,,,,,,,,
 17:24:41.049,COM16,, -0.010, 0.110, 0.841, -2.136, -0.183, 66.345, 3.719, 1.187, 169.689, 22.213, -24.760, 16.460, 32.38,,,,,,,,,,,,,,,,
 17:24:41.059,COM13,, 0.074, -1.091, -0.022, 3.113, 9.644, 0.671, -0.082, 0.099, 48.027, -1.740, -16.920, 114.667, 31.40,,,,,,,,,,,,,,,,
 17:24:41.106,COM14,, 0.026, 0.002, 1.036, 1.770, 1.282, -10.620, -0.258, -0.220, -6.218, -3.620, 20.660, -11.973, 30.90,,,,,,,,,,,,,,,,
 17:24:41.165,COM13,, -0.111, -1.062, 0.103, -2.930, 11.047, -2.380, 0.198, -0.088, 47.148, -2.293, -17.493, 114.680, 31.38,,,,,,,,,,,,,,,,
 17:24:41.275,COM14,, 0.171, -0.085, 0.994, 0.183, -0.122, -11.414, -0.082, -0.313, -7.383, -5.660, 21.067, -11.680, 30.90,,,,,,,,,,,,,,,,
 17:24:41.297,COM13,, -0.106, -1.008, 0.085, 0.305, 13.855, 0.549, 0.368, -0.209, 46.082, -3.460, -17.967, 116.180, 31.41,,,,,,,,,,,,,,,,
 17:24:41.336,COM14,, 0.118, 0.038, 1.139, -0.916, -0.793, -14.221, 0.049, -0.396, -8.817, -5.647, 20.413, -11.300, 30.91,,,,,,,,,,,,,,,,
 17:24:41.392,COM14,, -0.084, 0.070, 0.956, -0.854, -0.732, -16.846, 0.231, -0.483, -10.349, -6.373, 21.213, -11.167, 30.89,,,,,,,,,,,,,,,,
 17:24:41.408,COM13,, 0.142, -1.090, -0.035, 6.348, 16.296, 4.761, 0.648, -0.368, 44.852, -3.833, -18.567, 116.267, 31.41,,,,,,,,,,,,,,,,
 17:24:41.481,COM13,, 0.039, -1.027, 0.021, -0.305, 19.592, 2.136, 0.895, -0.439, 43.358, -5.160, -19.080, 118.067, 31.41,,,,,,,,,,,,,,,,
 17:24:41.498,COM14,, 0.005, 0.048, 0.994, -1.221, -0.305, -19.653, 0.390, -0.533, -12.272, -7.327, 21.380, -11.120, 30.93,,,,,,,,,,,,,,,,
 17:24:41.588,COM13,, -0.086, -1.034, 0.022, 2.747, 23.560, 0.549, 1.181, -0.511, 41.583, -5.427, -19.553, 118.420, 31.39,,,,,,,,,,,,,,,,
 17:24:41.609,COM14,, 0.037, 0.050, 1.015, -1.343, 0.000, -24.475, 0.588, -0.544, -14.464, -7.760, 19.893, -11.160, 30.90,,,,,,,,,,,,,,,,
 17:24:41.623,COM16,, -0.041, 0.004, 0.938, -2.197, -5.493, 70.068, 3.669, 0.989, 174.326, 19.807, -23.607, 15.980, 32.36,,,,,,,,,,,,,,,,
 17:24:41.708,COM13,, -0.079, -1.125, 0.089, -0.366, 29.114, -0.977, 1.494, -0.527, 39.413, -6.793, -19.640, 118.113, 31.38,,,,,,,,,,,,,,,,
 17:24:41.741,COM14,, -0.099, 0.070, 0.905, -1.343, 0.488, -30.457, 0.764, -0.489, -17.243, -8.760, 18.587, -11.000, 30.93,,,,,,,,,,,,,,,,
 17:24:41.756,COM16,, -0.041, 0.164, 0.866, -1.770, 1.343, 71.899, 3.615, 0.934, 178.945, 17.187, -20.947, 15.593, 32.37,,,,,,,,,,,,,,,,
 17:24:41.779,COM16,, -0.055, -0.050, 1.070, -1.526, 0.427, 74.097, 3.565, 0.807, -176.550, 15.167, -19.247, 14.353, 32.38,,,,,,,,,,,,,,,,
 17:24:41.792,COM16,, -0.038, -0.096, 1.094, -2.197, -2.075, 75.195, 3.516, 0.742, -171.947, 12.627, -16.613, 14.093, 32.32,,,,,,,,,,,,,,,,
 17:24:41.795,COM14,, -0.072, 0.040, 1.055, -3.052, 0.305, -35.461, 0.901, -0.357, -20.555, -10.587, 18.767, -10.660, 30.92,,,,,,,,,,,,,,,,
 17:24:41.799,COM16,, -0.084, -0.008, 1.015, -2.075, -0.793, 79.163, 3.450, 0.632, -167.234, 9.820, -14.360, 13.520, 32.37,,,,,,,,,,,,,,,,
 17:24:41.803,COM16,, -0.049, 0.061, 1.028, -2.380, -1.831, 82.764, 3.400, 0.637, -162.504, 7.447, -11.033, 12.327, 32.35,,,,,,,,,,,,,,,,
 17:24:41.824,COM13,, -0.126, -1.066, 0.065, 1.038, 34.607, 3.296, 1.857, -0.483, 36.777, -7.947, -19.487, 118.160, 31.38,,,,,,,,,,,,,,,,
 17:24:41.880,COM13,, -0.082, -1.056, 0.011, 2.319, 38.696, 1.709, 2.170, -0.308, 33.580, -8.320, -19.133, 117.960, 31.40,,,,,,,,,,,,,,,,
 17:24:41.901,COM14,, -0.098, 0.028, 0.983, -2.014, 0.305, -39.185, 1.049, -0.088, -24.439, -12.300, 19.167, -11.073, 30.94,,,,,,,,,,,,,,,,
 17:24:41.930,COM16,, -0.077, -0.057, 0.906, -2.686, 0.610, 85.022, 3.318, 0.566, -157.527, 4.713, -7.833, 11.140, 32.38,,,,,,,,,,,,,,,,
 17:24:41.938,COM16,, -0.072, -0.078, 1.085, -1.831, -0.366, 84.900, 3.208, 0.582, -152.408, 2.660, -4.973, 9.707, 32.34,,,,,,,,,,,,,,,,
 17:24:41.953,COM16,, -0.058, -0.073, 0.967, -2.808, 0.122, 79.590, 2.972, 0.670, -146.964, -0.453, -1.493, 7.827, 32.34,,,,,,,,,,,,,,,,
 17:24:41.967,COM13,, -0.129, -1.047, -0.026, -2.380, 40.161, -1.587, 2.368, 0.011, 29.905, -10.347, -18.480, 116.980, 31.42,,,,,,,,,,,,,,,,
 17:24:42.018,COM16,, -0.056, -0.115, 1.041, -1.953, -0.549, 69.702, 2.686, 0.566, -136.818, -2.773, 1.013, 6.160, 32.35,,,,,,,,,,,,,,,,
 17:24:42.043,COM14,, -0.133, -0.071, 0.998, -2.319, 0.061, -39.795, 1.033, 0.324, -28.768, -13.947, 17.453, -11.153, 30.93,,,,,,,,,,,,,,,,
 17:24:42.078,COM13,, -0.051, -1.050, 0.002, 2.502, 40.039, 1.770, 2.532, 0.330, 25.944, -10.207, -17.687, 115.207, 31.38,,,,,,,,,,,,,,,,
 17:24:42.096,COM14,, -0.060, 0.026, 0.996, -1.709, 0.671, -40.405, 1.005, 0.742, -33.316, -14.953, 17.440, -11.287, 30.94,,,,,,,,,,,,,,,,
 17:24:42.118,COM16,, -0.060, -0.051, 0.970, -2.197, -1.343, 66.223, 2.368, 0.538, -125.409, -4.820, 2.227, 3.947, 32.35,,,,,,,,,,,,,,,,
 17:24:42.161,COM13,, -0.108, -1.049, 0.007, 4.333, 39.551, 3.235, 2.516, 0.687, 21.962, -11.980, -16.660, 113.620, 31.38,,,,,,,,,,,,,,,,
 17:24:42.197,COM16,, -0.016, -0.102, 0.931, -1.709, -4.211, 60.791, 2.076, 0.390, -115.038, -6.913, 3.673, 1.620, 32.35,,,,,,,,,,,,,,,,
 17:24:42.230,COM14,, -0.003, -0.035, 1.058, 0.427, 0.549, -39.368, 0.912, 1.154, -37.853, -15.473, 15.640, -11.393, 30.92,,,,,,,,,,,,,,,,
 17:24:42.294,COM13,, -0.060, -1.116, -0.107, -0.183, 39.551, -0.671, 2.494, 0.879, 17.963, -11.800, -15.800, 111.927, 31.39,,,,,,,,,,,,,,,,
 17:24:42.312,COM14,, -0.052, -0.001, 1.103, -0.854, 0.854, -38.940, 0.742, 1.478, -42.330, -17.413, 15.440, -11.547, 30.95,,,,,,,,,,,,,,,,
 17:24:42.337,COM16,, -0.048, -0.025, 1.078, -1.221, -3.723, 59.509, 1.851, 0.374, -105.925, -7.700, 3.840, -0.093, 32.36,,,,,,,,,,,,,,,,
 17:24:42.374,COM13,, -0.022, -0.992, -0.042, 0.000, 38.757, 3.296, 2.472, 1.033, 14.024, -13.860, -14.893, 110.520, 31.38,,,,,,,,,,,,,,,,
 17:24:42.402,COM16,, -0.039, -0.077, 1.105, -2.319, -1.343, 59.204, 1.670, 0.494, -97.822, -9.693, 3.553, -0.907, 32.34,,,,,,,,,,,,,,,,
 17:24:42.415,COM14,, -0.015, 0.016, 1.020, -2.441, 0.366, -38.025, 0.582, 1.730, -46.692, -18.427, 13.887, -11.667, 30.89,,,,,,,,,,,,,,,,
 17:24:42.480,COM13,, -0.048, -1.099, -0.033, 8.362, 35.767, 8.484, 2.444, 1.143, 10.157, -13.787, -14.133, 110.187, 31.41,,,,,,,,,,,,,,,,
 17:24:42.491,COM16,, -0.044, -0.008, 0.933, -3.113, 0.000, 59.692, 1.533, 0.610, -90.494, -9.413, 3.413, -2.553, 32.33,,,,,,,,,,,,,,,,
 17:24:42.497,COM14,, -0.066, 0.000, 0.990, -1.892, 1.587, -36.377, 0.472, 1.928, -50.900, -19.073, 12.540, -11.747, 30.95,,,,,,,,,,,,,,,,
 17:24:42.563,COM13,, 0.028, -1.028, -0.124, -2.502, 34.119, 3.113, 2.197, 1.214, 6.443, -13.387, -13.547, 108.327, 31.40,,,,,,,,,,,,,,,,
 17:24:42.603,COM14,, 0.010, 0.026, 1.102, -1.892, 1.953, -33.203, 0.302, 2.120, -54.888, -20.800, 12.353, -11.827, 30.91,,,,,,,,,,,,,,,,
 17:24:42.632,COM16,, -0.018, -0.019, 1.086, -3.296, -1.343, 61.340, 1.456, 0.676, -83.655, -10.633, 2.927, -5.273, 32.32,,,,,,,,,,,,,,,,
 17:24:42.676,COM13,, 0.005, -1.008, -0.051, -0.916, 28.931, 2.136, 2.093, 1.170, 2.906, -15.633, -12.873, 108.487, 31.39,,,,,,,,,,,,,,,,
 17:24:42.768,COM16,, -0.081, -0.078, 1.122, -3.479, -3.052, 62.683, 1.423, 0.895, -77.514, -9.573, 1.147, -6.540, 32.39,,,,,,,,,,,,,,,,
 17:24:42.780,COM13,, 0.048, -1.090, -0.138, 1.282, 23.682, 5.493, 1.945, 1.230, -0.253, -15.913, -12.440, 106.220, 31.42,,,,,,,,,,,,,,,,
 17:24:42.792,COM14,, -0.028, -0.029, 1.063, -1.770, 1.526, -28.076, 0.126, 2.252, -58.612, -20.647, 10.527, -12.140, 30.93,,,,,,,,,,,,,,,,
 17:24:42.799,COM14,, 0.015, -0.008, 1.028, -0.671, 0.671, -20.081, -0.016, 2.351, -61.826, -22.653, 10.560, -12.193, 30.95,,,,,,,,,,,,,,,,
 17:24:42.866,COM13,, 0.079, -1.051, -0.158, 0.793, 16.418, 1.526, 1.703, 1.230, -2.878, -16.047, -12.153, 106.100, 31.40,,,,,,,,,,,,,,,,
 17:24:42.903,COM14,, 0.031, -0.003, 0.995, -0.977, 0.427, -13.672, -0.126, 2.444, -64.561, -22.500, 8.513, -12.507, 30.92,,,,,,,,,,,,,,,,
 17:24:42.916,COM16,, -0.084, -0.056, 1.063, -2.625, -1.221, 63.110, 1.417, 1.143, -72.614, -8.487, -2.220, -6.187, 32.33,,,,,,,,,,,,,,,,
 17:24:42.936,COM16,, -0.052, -0.024, 0.979, -2.380, -2.563, 64.575, 1.472, 1.340, -69.115, -6.240, -5.660, -3.287, 32.34,,,,,,,,,,,,,,,,
 17:24:42.973,COM13,, 0.067, -1.054, -0.146, 0.183, 9.521, 0.549, 1.379, 1.121, -4.867, -13.827, -11.927, 106.160, 31.39,,,,,,,,,,,,,,,,
 17:24:42.986,COM14,, 0.018, -0.026, 0.967, -0.427, 0.793, -7.141, -0.247, 2.450, -66.539, -24.107, 8.700, -12.633, 30.91,,,,,,,,,,,,,,,,
 17:24:43.020,COM16,, -0.068, -0.036, 0.988, -2.502, -2.808, 67.017, 1.577, 1.494, -67.192, -2.240, -8.653, 0.347, 32.36,,,,,,,,,,,,,,,,
 17:24:43.082,COM13,, 0.033, -1.064, -0.146, -2.258, 2.686, -0.305, 1.027, 0.967, -6.191, -13.420, -11.793, 106.287, 31.41,,,,,,,,,,,,,,,,
 17:24:43.093,COM14,, 0.000, -0.026, 0.972, 0.000, 0.427, 0.000, -0.352, 2.417, -67.780, -24.787, 9.007, -13.047, 30.93,,,,,,,,,,,,,,,,
 17:24:43.161,COM13,, -0.010, -1.051, -0.138, -1.221, -4.333, 0.610, 0.725, 0.786, -6.817, -13.927, -11.720, 106.360, 31.38,,,,,,,,,,,,,,,,
 17:24:43.199,COM14,, 0.088, -0.076, 0.956, -0.854, -0.427, 7.202, -0.450, 2.351, -68.335, -25.707, 9.067, -13.587, 30.91,,,,,,,,,,,,,,,,
 17:24:43.293,COM13,, 0.061, -1.072, -0.191, 0.183, -12.573, -0.305, 0.313, 0.654, -6.691, -13.307, -12.013, 106.587, 31.41,,,,,,,,,,,,,,,,
 17:24:43.308,COM14,, 0.013, -0.029, 0.957, 0.244, -0.916, 15.137, -0.522, 2.280, -68.231, -27.687, 8.940, -14.280, 30.95,,,,,,,,,,,,,,,,
 17:24:43.375,COM13,, 0.070, -1.045, -0.152, -5.920, -18.677, -4.700, -0.236, 0.467, -5.806, -11.953, -12.173, 106.760, 31.41,,,,,,,,,,,,,,,,
 17:24:43.398,COM14,, 0.075, -0.076, 0.998, 0.122, -0.244, 20.020, -0.637, 2.175, -67.500, -30.347, 8.487, -15.573, 30.93,,,,,,,,,,,,,,,,
 17:24:43.462,COM13,, 0.076, -1.030, -0.127, -2.441, -23.743, -2.319, -0.654, 0.132, -4.197, -12.113, -12.507, 106.927, 31.38,,,,,,,,,,,,,,,,
 17:24:43.509,COM14,, 0.047, -0.072, 1.041, -0.122, -0.183, 24.902, -0.736, 1.994, -66.237, -33.453, 9.973, -17.627, 30.91,,,,,,,,,,,,,,,,
 17:24:43.569,COM13,, 0.059, -1.043, -0.142, -2.625, -28.687, -2.197, -0.868, -0.093, -2.049, -12.487, -12.733, 106.940, 31.38,,,,,,,,,,,,,,,,
 17:24:43.593,COM14,, 0.054, -0.068, 0.995, 0.122, -0.793, 30.090, -0.846, 1.829, -64.572, -37.347, 10.147, -20.713, 30.92,,,,,,,,,,,,,,,,
 17:24:43.682,COM13,, 0.089, -1.060, -0.175, -5.188, -33.264, -4.211, -1.258, -0.038, 0.533, -11.580, -12.607, 106.833, 31.41,,,,,,,,,,,,,,,,
 17:24:43.731,COM14,, 0.066, -0.093, 0.929, 1.404, -0.854, 33.752, -0.945, 1.697, -62.534, -41.613, 11.860, -25.373, 30.97,,,,,,,,,,,,,,,,
 17:24:43.760,COM13,, 0.078, -1.041, -0.126, -5.432, -36.377, -5.432, -1.588, -0.126, 3.620, -10.073, -12.493, 106.407, 31.38,,,,,,,,,,,,,,,,
 17:24:43.809,COM14,, 0.031, -0.084, 0.945, 0.671, -1.221, 36.743, -1.022, 1.577, -60.211, -46.980, 13.813, -32.553, 30.92,,,,,,,,,,,,,,,,
 17:24:43.855,COM16,, -0.067, -0.043, 1.021, -2.930, -1.770, 69.397, 1.719, 1.681, -66.445, 3.007, -12.433, 5.193, 32.38,,,,,,,,,,,,,,,,
 17:24:43.873,COM13,, 0.024, -1.050, -0.160, -6.775, -38.757, -7.813, -1.835, -0.187, 7.097, -10.547, -12.453, 106.000, 31.38,,,,,,,,,,,,,,,,
 17:24:43.922,COM16,, -0.079, -0.054, 0.972, -4.395, 0.366, 74.646, 1.835, 1.851, -66.110, 9.373, -14.353, 9.687, 32.32,,,,,,,,,,,,,,,,
 17:24:43.940,COM14,, 0.069, -0.044, 1.008, 0.305, -1.038, 39.063, -1.093, 1.467, -57.662, -51.560, 16.367, -43.140, 30.95,,,,,,,,,,,,,,,,
 17:24:43.942,COM16,, -0.080, -0.040, 0.967, -2.136, -1.953, 76.294, 2.082, 1.989, -65.693, 17.260, -14.547, 14.540, 32.31,,,,,,,,,,,,,,,,
 17:24:43.980,COM13,, 0.044, -1.069, -0.073, -1.038, -40.771, -2.197, -2.021, -0.192, 10.827, -9.040, -12.173, 107.793, 31.40,,,,,,,,,,,,,,,,
 17:24:43.996,COM14,, -0.003, -0.102, 0.944, 2.014, -1.221, 39.795, -1.159, 1.373, -54.943, -53.560, 19.973, -57.087, 30.89,,,,,,,,,,,,,,,,
 17:24:44.076,COM16,, -0.086, -0.110, 1.022, -1.221, 0.305, 75.256, 2.236, 2.071, -64.984, 24.860, -15.313, 20.287, 32.34,,,,,,,,,,,,,,,,
 17:24:44.080,COM16,, -0.091, 0.000, 1.005, -1.221, -0.610, 74.097, 2.225, 2.054, -54.586, 32.740, -15.020, 24.407, 32.33,,,,,,,,,,,,,,,,
 17:24:44.091,COM16,, -0.088, -0.058, 0.961, -1.526, -0.854, 76.660, 2.208, 1.961, -40.402, 39.793, -13.820, 28.013, 32.32,,,,,,,,,,,,,,,,
 17:24:44.092,COM13,, -0.010, -1.027, -0.120, -1.404, -40.222, -2.014, -2.236, -0.110, 14.771, -9.000, -12.247, 108.133, 31.41,,,,,,,,,,,,,,,,
 17:24:44.100,COM16,, -0.068, -0.095, 1.026, -2.136, -2.441, 77.942, 2.230, 1.989, -26.384, 45.847, -13.747, 30.287, 32.29,,,,,,,,,,,,,,,,
 17:24:44.102,COM16,, -0.076, -0.023, 0.940, -2.380, -2.075, 77.576, 2.247, 2.071, -12.607, 50.867, -11.887, 31.853, 32.34,,,,,,,,,,,,,,,,
 17:24:44.102,COM14,, 0.076, -0.058, 0.957, 1.648, -1.465, 41.748, -1.208, 1.296, -52.015, -51.953, 24.193, -72.633, 30.90,,,,,,,,,,,,,,,,
 17:24:44.106,COM16,, -0.074, -0.035, 0.920, -2.319, -0.549, 79.102, 2.296, 2.120, 0.670, 54.560, -11.533, 32.253, 32.35,,,,,,,,,,,,,,,,
