Time,Device name设备名称,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:00:39.024,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:53.470, -0.016, 0.04, 1.158, -0.122, 0.671, 40.1, 1.945, 0.104, -47.043, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.051,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:16:58.905, 0.054, 0.156, 1.102, -2.136, -2.441, 39.978, 2.422, 0.494, 154.232, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.055,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.164, -0.973, -0.121, -1.038, -87.769, -5.066, -7.174, 1.011, -129.084, 29.400, 89.474, -39.102, 25.02, -0.17636, 0.20599, -0.71048, 0.64929,
 17:00:39.057,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:49.950, -0.079, -0.02, 0.979, -0.305, -1.953, 1.465, 0.643, 0.302, 84.595, 24.990, -8.134, -80.164, 22.42, 0.5098, 0.00726, 0.00217, 0.8602,
 17:00:39.083,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:53.470, -0.058, 0.107, 0.929, -0.366, 0.854, 39.368, 1.989, 0.115, -46.252, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.083,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:53.470, -0.046, 0.096, 0.955, 0.305, 0.61, 35.95, 2.043, 0.126, -45.5, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.110,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:16:58.905, -0.073, -0.049, 0.966, -7.935, -2.808, 34.546, 2.516, 0.494, 155.583, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.112,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:53.470, 0.02, 0.093, 1.278, -1.038, 1.343, 34.302, 2.087, 0.148, -44.797, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.112,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:53.470, -0.016, 0.063, 0.654, -0.61, 0.854, 31.677, 2.12, 0.17, -44.138, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.141,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:16:58.905, 0.03, 0.19, 1.058, 6.226, 0.854, 31.25, 2.499, 0.472, 156.654, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.142,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.08, 0.092, 1.197, -0.061, 0.366, 31.372, 2.164, 0.176, -43.506, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.142,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, 0.017, 0.055, 1.013, -1.16, 0.732, 31.921, 2.203, 0.181, -42.874, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.146,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.109, -0.996, -0.016, 1.77, -86.731, -5.432, -7.553, 1.28, -126.964, 29.400, 89.474, -39.102, 25.02, -0.17636, 0.20599, -0.71048, 0.64929,
 17:00:39.149,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:49.950, -0.071, 0.021, 1.035, 1.953, 7.019, 11.902, 0.637, 0.209, 85.507, 24.990, -8.134, -80.164, 22.42, 0.5098, 0.00726, 0.00217, 0.8602,
 17:00:39.170,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:16:58.905, -0.006, 0.164, 1.036, 9.766, 8.24, 27.527, 2.373, 0.401, 157.599, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.173,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, 0.006, 0.058, 0.823, -0.305, 1.77, 28.992, 2.23, 0.209, -42.264, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.173,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.011, 0.141, 1.187, -0.305, 0.366, 27.283, 2.269, 0.225, -41.699, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.202,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.057, 0.064, 0.844, -0.977, -0.305, 25.635, 2.307, 0.214, -41.171, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.213,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.015, 0.045, 1.101, -0.061, -0.183, 23.499, 2.346, 0.203, -40.693, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.235,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.022, 0.075, 1.032, -0.854, 1.282, 22.949, 2.373, 0.22, -40.226, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.235,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.021, 0.079, 0.849, 0, 0.183, 22.217, 2.406, 0.225, -39.781, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.261,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:16:58.905, 0.026, 0.003, 1.047, -1.953, -3.723, 23.56, 2.23, 0.275, 158.297, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.270,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:49.950, -0.056, 0.009, 1.015, -0.061, -0.061, 18.982, 0.698, 0.434, 87.319, 22.932, -2.352, -80.164, 22.42, 0.5098, 0.00726, 0.00217, 0.8602,
 17:00:39.271,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.116, -0.982, -0.002, -0.916, -83.984, -4.944, -8.064, 1.681, -125.266, 29.400, 89.474, -39.102, 25.02, -0.17636, 0.20599, -0.71048, 0.64929,
 17:00:39.292,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:16:58.905, 0.03, 0.042, 1.011, -6.714, -4.639, 21.606, 2.324, 0.335, 158.851, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.323,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.041, 0.07, 1.14, -0.488, 0.671, 21.545, 2.439, 0.231, -39.348, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.323,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.025, 0.079, 0.83, -0.366, 0, 18.433, 2.472, 0.231, -38.963, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.326,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.125, -0.991, -0.083, 2.38, -83.069, -4.578, -8.383, 2.115, -123.783, 29.400, 89.474, -39.102, 25.02, -0.17636, 0.20599, -0.71048, 0.64929,
 17:00:39.350,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.015, 0.063, 1.016, 7.385, 3.174, 15.93, 2.252, 0.247, 159.203, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.353,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.06, 0.096, 1.089, -0.366, 0.549, 15.808, 2.505, 0.242, -38.633, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.353,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.024, 0.055, 0.993, -1.404, -0.305, 16.296, 2.521, 0.242, -38.309, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.358,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:49.950, -0.048, 0.031, 1.019, 0.244, 2.136, 27.1, 0.709, 0.511, 89.956, 22.932, -2.352, -80.164, 22.42, 0.5098, 0.00726, 0.00217, 0.8602,
 17:00:39.384,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.05, 0.048, 0.832, 0.183, 0, 14.771, 2.549, 0.242, -38.007, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.384,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.035, 0.065, 1.089, -1.465, 0.305, 13.489, 2.565, 0.253, -37.733, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.411,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, 0.019, 0.04, 0.947, 1.465, 1.282, 13.611, 2.109, 0.176, 159.384, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.415,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.047, 0.039, 0.979, 0.671, -0.061, 12.512, 2.598, 0.264, -37.48, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.415,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.058, 0.088, 0.936, -1.953, 0.122, 11.047, 2.598, 0.275, -37.249, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.444,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.05, 0.025, 1.088, 0.061, 0.244, 9.888, 2.62, 0.286, -37.046, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.444,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.077, 0.044, 0.937, -0.671, -0.305, 8.423, 2.631, 0.297, -36.87, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.446,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.093, -1.007, -0.021, 0.183, -81.848, -4.578, -8.015, 3.038, -113.522, 18.620, 71.932, 19.992, 25.02, -0.17636, 0.20599, -0.71048, 0.64929,
 17:00:39.472,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.049, 0.017, 1.001, -3.357, -3.418, 11.23, 2.032, 0.126, 159.423, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.474,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.041, -0.006, 1.064, -0.488, -0.305, 7.812, 2.637, 0.308, -36.711, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.474,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.081, -0.023, 0.922, 0, 0.061, 6.836, 2.648, 0.33, -36.568, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.479,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:49.950, -0.006, -0.002, 1.018, -0.549, -0.366, 34.79, 0.736, 0.637, 93.395, 22.932, -2.352, -80.164, 22.42, 0.5098, 0.00726, 0.00217, 0.8602,
 17:00:39.501,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.034, -0.014, 1.015, -7.08, -3.601, 7.751, 1.868, 0.082, 159.307, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.533,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.075, 0.047, 1.081, -0.61, 0.671, 6.042, 2.642, 0.357, -36.447, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.533,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, 0.007, -0.033, 0.892, -0.366, 0.061, 6.042, 2.637, 0.39, -36.326, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.538,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:49.950, 0.011, -0.014, 0.994, -0.122, 1.709, 40.222, 0.753, 0.731, 97.471, 22.932, -2.352, -80.164, 22.42, 0.64389, -0.00031, 0.00882, 0.76501,
 17:00:39.560,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.086, 0.046, 1.015, 6.714, 5.31, 6.226, 1.923, 0.181, 159.104, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.565,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.084, -1.048, -0.003, -0.061, -78.735, -2.319, -7.103, 3.955, -98.652, 18.620, 71.932, 19.992, 25.02, -0.17636, 0.20599, -0.71048, 0.64929,
 17:00:39.590,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.01, 0.07, 1.022, 1.465, 1.892, 3.174, 1.714, 0.126, 158.796, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.593,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.083, 0.076, 1.083, -0.854, -0.427, 3.479, 2.62, 0.406, -36.244, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.593,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.089, -0.026, 1.057, 0, 0.854, 3.357, 2.615, 0.434, -36.172, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.623,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.032, 0.006, 0.881, -0.183, -0.488, 3.418, 2.609, 0.456, -36.107, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.623,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.061, 0.032, 1.163, -0.366, 1.648, 3.174, 2.598, 0.505, -36.041, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.654,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.133, -1.033, -0.035, 0.916, -74.463, -3.723, -6.108, 4.598, -84.353, 18.620, 71.932, 19.992, 25.02, -0.17636, 0.20599, -0.71048, 0.64929,
 17:00:39.655,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.045, -0.021, 0.862, -0.427, -1.526, 1.343, 2.582, 0.516, -36.008, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.655,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.119, -0.006, 1.013, 0, 1.099, 0.977, 2.571, 0.549, -35.986, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.658,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:49.950, 0, -0.045, 0.982, 0, -4.517, 41.443, 0.753, 0.703, 101.788, 22.932, -2.352, -80.164, 22.42, 0.64389, -0.00031, 0.00882, 0.76501,
 17:00:39.683,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.03, 0.026, 1.012, -0.549, -0.183, 0.977, 2.549, 0.577, -35.964, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.683,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.036, 0.007, 0.93, -1.343, 0.122, 0.427, 2.516, 0.61, -35.953, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.710,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.081, 0.021, 0.984, 0, -0.488, 3.357, 1.609, 0.132, 158.445, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.712,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, 0, 0.062, 1.042, -2.197, 1.526, 0.854, 1.522, 0.198, 158, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.714,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.041, 0, 0.998, 0.183, -0.732, 0.061, 2.499, 0.626, -35.947, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.714,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.092, 0.041, 1.036, -0.122, 0, -0.916, 2.488, 0.648, -35.964, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.741,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.022, 0.003, 0.998, 1.648, 1.648, 0.122, 1.467, 0.28, 157.538, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.747,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.087, -1.058, -0.054, 0.61, -72.144, -1.648, -5.01, 4.938, -70.554, 18.620, 71.932, 19.992, 25.02, -0.58597, 0.60538, -0.41318, 0.34546,
 17:00:39.748,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:49.950, 0.001, -0.075, 1.05, 0.366, 2.808, 43.762, 0.775, 0.764, 106.21, 22.932, -2.352, -80.164, 22.42, 0.64389, -0.00031, 0.00882, 0.76501,
 17:00:39.775,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.056, -0.034, 0.991, -0.854, -0.671, -0.977, 2.466, 0.659, -35.98, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.775,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.063, -0.016, 1.036, 0, -0.916, -1.343, 2.444, 0.67, -36.008, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.803,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.03, -0.001, 1.028, -1.831, 0.916, -1.16, 1.362, 0.297, 157.028, 40.964, -36.162, 0.392, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.804,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.019, -0.046, 0.979, -1.282, 0.732, -1.465, 2.406, 0.709, -36.035, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.804,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.045, 0.001, 0.499, -0.854, -0.488, -2.38, 2.362, 0.731, -36.079, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.860,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.013, 0.037, 1.018, -2.258, -0.671, -2.38, 1.296, 0.379, 156.495, 30.674, -39.200, 0.882, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.863,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.064, 0.001, 0.957, -0.549, 0, -2.38, 2.335, 0.753, -36.123, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.863,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.042, -0.059, 1.052, -0.793, 0.122, -2.747, 2.296, 0.78, -36.178, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.866,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.088, -1.049, -0.021, 0.061, -71.106, -2.319, -3.9, 5.065, -57.047, 18.620, 71.932, 19.992, 25.02, -0.58597, 0.60538, -0.41318, 0.34546,
 17:00:39.868,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:49.950, 0, 0.001, 1.04, 0, 1.099, 44.678, 0.736, 0.604, 110.638, 22.932, -2.352, -80.164, 22.42, 0.64389, -0.00031, 0.00882, 0.76501,
 17:00:39.894,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.064, 0.011, 1.054, -0.61, 0, -3.052, 2.258, 0.802, -36.238, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.894,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.037, -0.045, 0.986, -1.343, 0.671, -3.113, 2.203, 0.84, -36.299, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.920,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.052, 0.016, 0.999, 0.977, 1.892, -2.991, 1.143, 0.39, 155.934, 30.674, -39.200, 0.882, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.924,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.055, 0.012, 1.033, -0.793, -0.488, -4.089, 2.159, 0.851, -36.381, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.924,WTCoupler_In(d2:d6:ae:79:8c:70), 2015-1-1 0:16:55.885, -0.069, -0.066, 0.979, -1.404, 0.366, -3.967, 2.104, 0.879, -36.458, 23.814, 3190.978, 58.604, 23.07, 0.8782, 0.00446, -0.00049, -0.47815,
 17:00:39.951,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.077, -0.036, 0.996, -4.15, -1.892, -3.967, 0.994, 0.439, 155.358, 30.674, -39.200, 0.882, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
 17:00:39.955,WTCrank(c3:a3:c5:ed:f8:8e), 2015-1-1 0:16:55.935, 0.093, -1.042, -0.042, -0.183, -69.58, -1.526, -2.867, 5.043, -43.901, 18.620, 71.932, 19.992, 25.02, -0.58597, 0.60538, -0.41318, 0.34546,
 17:00:39.958,WTRocker(e2:c7:f5:e1:23:63), 2015-1-1 0:16:51.145, -0.006, 0.007, 0.983, -0.244, -0.427, 44.373, 0.742, 0.593, 115.054, 22.932, -2.352, -80.164, 22.42, 0.64389, -0.00031, 0.00882, 0.76501,
 17:00:39.980,WTCoupler_Out(f9:7a:4a:df:60:c4), 2015-1-1 0:17:0.070, -0.032, 0.052, 0.999, -2.136, -0.732, -3.906, 0.934, 0.544, 154.775, 30.674, -39.200, 0.882, 26.13, 0.56375, 0.01157, 0.00107, 0.82581,
