-1.347000,3.415000,0.000000
-64.020986,-25.073438,0.000000
-63.770111,-25.700413,0.000000
-63.511090,-26.329715,0.000000
-63.243836,-26.961154,0.000000
-62.968263,-27.594539,0.000000
-62.684292,-28.229676,0.000000
-62.391845,-28.866370,0.000000
-62.090850,-29.504421,0.000000
-61.781239,-30.143629,0.000000
-61.462947,-30.783790,0.000000
-61.135915,-31.424700,0.000000
-60.800089,-32.066152,0.000000
-60.455418,-32.707937,0.000000
-60.101857,-33.349844,0.000000
-59.739365,-33.991661,0.000000
-59.367908,-34.633176,0.000000
-58.987454,-35.274172,0.000000
-58.597980,-35.914435,0.000000
-58.199464,-36.553746,0.000000
-57.791893,-37.191888,0.000000
-57.375259,-37.828642,0.000000
-56.949557,-38.463787,0.000000
-56.514791,-39.097104,0.000000
-56.070969,-39.728371,0.000000
-55.618104,-40.357368,0.000000
-55.156218,-40.983873,0.000000
-54.685337,-41.607664,0.000000
-54.205492,-42.228522,0.000000
-53.716724,-42.846224,0.000000
-53.219075,-43.460549,0.000000
-52.712598,-44.071279,0.000000
-52.197351,-44.678194,0.000000
-51.673397,-45.281074,0.000000
-51.140808,-45.879703,0.000000
-50.599662,-46.473865,0.000000
-50.050042,-47.063345,0.000000
-49.492040,-47.647928,0.000000
-48.925753,-48.227404,0.000000
-48.351288,-48.801563,0.000000
-47.768756,-49.370197,0.000000
-47.178277,-49.933101,0.000000
-46.579976,-50.490070,0.000000
-45.973989,-51.040905,0.000000
-45.360455,-51.585408,0.000000
-44.739523,-52.123384,0.000000
-44.111350,-52.654641,0.000000
-43.476098,-53.178991,0.000000
-42.833939,-53.696249,0.000000
-42.185052,-54.206234,0.000000
-41.529623,-54.708768,0.000000
-40.867848,-55.203679,0.000000
-40.199927,-55.690798,0.000000
-39.526072,-56.169960,0.000000
-38.846501,-56.641007,0.000000
-38.161441,-57.103784,0.000000
-37.471127,-57.558142,0.000000
-36.775802,-58.003937,0.000000
-36.075717,-58.441030,0.000000
-35.371134,-58.869291,0.000000
-34.662322,-59.288593,0.000000
-33.949557,-59.698815,0.000000
-33.233127,-60.099845,0.000000
-32.513328,-60.491577,0.000000
-31.790465,-60.873912,0.000000
-31.064852,-61.246756,0.000000
-30.336814,-61.610027,0.000000
-29.606683,-61.963647,0.000000
-28.874804,-62.307549,0.000000
-28.141529,-62.641671,0.000000
-27.407224,-62.965962,0.000000
-26.672262,-63.280380,0.000000
-25.937030,-63.584890,0.000000
-25.201923,-63.879469,0.000000
-24.467349,-64.164101,0.000000
-23.733728,-64.438782,0.000000
-23.001492,-64.703518,0.000000
-22.271086,-64.958323,0.000000
-21.542965,-65.203224,0.000000
-20.817602,-65.438260,0.000000
-20.095479,-65.663477,0.000000
-19.377097,-65.878936,0.000000
-18.662968,-66.084710,0.000000
-17.953623,-66.280881,0.000000
-17.249606,-66.467545,0.000000
-16.551480,-66.644811,0.000000
-15.859825,-66.812800,0.000000
-15.175241,-66.971645,0.000000
-14.498345,-67.121494,0.000000
-13.829777,-67.262506,0.000000
-13.170196,-67.394854,0.000000
-12.520285,-67.518726,0.000000
-11.880751,-67.634321,0.000000
-11.252326,-67.741853,0.000000
-10.635767,-67.841548,0.000000
-10.031859,-67.933648,0.000000
-9.441418,-68.018406,0.000000
-8.865289,-68.096087,0.000000
-8.304350,-68.166971,0.000000
-7.759513,-68.231348,0.000000
-7.231727,-68.289520,0.000000
-6.721978,-68.341799,0.000000
-6.231290,-68.388507,0.000000
-5.760732,-68.429974,0.000000
-5.311414,-68.466536,0.000000
-4.884491,-68.498535,0.000000
-4.481168,-68.526315,0.000000
-4.102696,-68.550222,0.000000
-3.750377,-68.570597,0.000000
-3.425567,-68.587778,0.000000
-3.129671,-68.602090,0.000000
-2.864152,-68.613848,0.000000
-2.630523,-68.623344,0.000000
-2.430351,-68.630849,0.000000
-2.265258,-68.636600,0.000000
-2.136912,-68.640797,0.000000
-2.047030,-68.643594,0.000000
-1.997373,-68.645088,0.000000
-1.989735,-68.645315,0.000000
-2.025941,-68.644233,0.000000
-2.107837,-68.641714,0.000000
-2.237276,-68.637535,0.000000
-2.416102,-68.631361,0.000000
-2.646142,-68.622734,0.000000
-2.929176,-68.611063,0.000000
-3.266924,-68.595610,0.000000
-3.661013,-68.575477,0.000000
