Time,Device name设备名称,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 10:57:13.486,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:26.820, -0.072, -0.205, 0.266, 7.812, -0.427, 0, -27.499, 8.141, 51.68, 65.464, 58.212, -21.854, 27.48, 0.84912, -0.31345, -0.0849, 0.41644,
 10:57:13.546,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:26.820, -0.072, -0.206, 0.271, 9.46, -0.488, 0, -27.054, 8.245, 51.872, 65.464, 58.212, -19.698, 27.48, 0.84912, -0.31345, -0.0849, 0.41644,
 10:57:13.573,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:27.430, -0.092, -0.021, 0.971, -1.892, 58.716, 0, -11.492, 12.733, 150.447, 78.106, -19.306, -27.832, 27.42, 0.16089, -0.02322, -0.10068, 0.98151,
 10:57:13.576,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:26.820, -0.072, -0.206, 0.286, 12.085, -0.671, 0, -26.494, 8.333, 52.053, 65.464, 58.212, -19.698, 27.48, 0.84912, -0.31345, -0.0849, 0.41644,
 10:57:13.604,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:27.430, -0.121, -0.023, 0.938, -1.892, 57.556, 0, -11.607, 15.035, 148.486, 78.106, -19.306, -27.832, 27.42, 0.16089, -0.02322, -0.10068, 0.98151,
 10:57:13.606,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:26.820, -0.072, -0.207, 0.296, 13.123, -0.732, 0, -25.851, 8.416, 52.229, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:13.664,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:27.430, -0.158, -0.023, 0.92, -1.831, 56.335, 0, -11.728, 17.271, 146.58, 78.106, -19.306, -27.832, 27.42, 0.16089, -0.02322, -0.10068, 0.98151,
 10:57:13.694,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:27.430, -0.195, -0.024, 0.891, -1.831, 56.58, 0, -11.849, 19.501, 144.717, 78.106, -19.306, -27.832, 27.42, 0.16089, -0.02322, -0.10068, 0.98151,
 10:57:13.696,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:26.820, -0.072, -0.208, 0.309, 14.832, -0.854, 0, -25.12, 8.476, 52.388, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:13.726,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.072, -0.208, 0.318, 16.174, -0.793, 0, -24.318, 8.531, 52.537, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:13.784,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:27.430, -0.245, -0.025, 0.866, -1.831, 57.373, 0, -11.997, 21.78, 142.883, 78.106, -19.306, -27.832, 27.42, 0.16089, -0.02322, -0.10068, 0.98151,
 10:57:13.786,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.072, -0.208, 0.342, 17.822, -0.916, 0, -23.423, 8.575, 52.674, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:13.814,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:27.430, -0.28, -0.027, 0.827, -1.77, 56.641, 0, -12.162, 24.066, 141.086, 89.768, -20.776, -26.460, 27.42, 0.16089, -0.02322, -0.10068, 0.98151,
 10:57:13.816,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.073, -0.208, 0.353, 18.799, -1.038, 0, -22.467, 8.597, 52.795, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:13.873,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:27.430, -0.307, -0.028, 0.799, -1.77, 56.091, 0, -12.338, 26.351, 139.329, 89.768, -20.776, -26.460, 27.42, 0.16089, -0.02322, -0.10068, 0.98151,
 10:57:13.904,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:27.430, -0.358, -0.03, 0.761, -1.77, 55.542, 0, -12.524, 28.614, 137.62, 89.768, -20.776, -26.460, 27.42, 0.16089, -0.02322, -0.10068, 0.98151,
 10:57:13.905,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.072, -0.208, 0.376, 19.775, -1.038, 0, -21.456, 8.613, 52.905, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:13.935,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.072, -0.208, 0.385, 20.752, -1.099, 0, -20.396, 8.613, 52.998, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:13.965,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.072, -0.208, 0.415, 22.339, -1.16, 0, -19.254, 8.602, 53.086, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:13.995,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:27.430, -0.383, -0.031, 0.714, -1.831, 57.007, 0, -12.75, 30.954, 135.923, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.024,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.419, -0.03, 0.683, -1.77, 56.58, 0, -13.002, 33.3, 134.242, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.028,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.072, -0.206, 0.432, 22.949, -1.221, 0, -18.067, 8.58, 53.157, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:14.085,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.429, -0.032, 0.635, -1.77, 55.481, 0, -13.288, 35.64, 132.594, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.086,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.072, -0.204, 0.456, 23.438, -1.221, 0, -16.859, 8.542, 53.218, 65.464, 58.212, -19.698, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:14.114,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.466, -0.033, 0.604, -1.831, 55.542, 0, -13.596, 37.985, 130.984, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.148,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.073, -0.204, 0.468, 24.109, -1.221, 0, -15.612, 8.498, 53.262, 65.268, 58.212, -24.108, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:14.174,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.487, -0.033, 0.552, -1.77, 56.641, 0, -13.953, 40.413, 129.375, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.178,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.073, -0.2, 0.498, 25.391, -1.343, 0, -14.315, 8.438, 53.3, 65.268, 58.212, -24.108, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:14.208,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.074, -0.197, 0.518, 25.696, -1.282, 0, -12.991, 8.372, 53.328, 65.268, 58.212, -24.108, 27.48, 0.83865, -0.31653, -0.07864, 0.43607,
 10:57:14.234,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.513, -0.035, 0.517, -1.77, 56.396, 0, -14.365, 42.885, 127.771, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.264,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.515, -0.034, 0.465, -1.709, 54.871, 0, -14.832, 45.346, 126.172, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.295,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.537, -0.035, 0.43, -1.709, 54.993, 0, -15.359, 47.807, 124.552, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.297,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:27.445, -0.073, -0.193, 0.543, 25.635, -1.343, 0, -11.673, 8.3, 53.344, 65.268, 58.212, -24.108, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.327,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.072, -0.191, 0.556, 26.245, -1.343, 0, -10.344, 8.218, 53.35, 65.268, 58.212, -24.108, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.384,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.556, -0.035, 0.374, -1.77, 56.03, 0, -15.985, 50.334, 122.866, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.387,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.073, -0.186, 0.584, 27.222, -1.404, 0, -8.976, 8.13, 53.35, 65.268, 58.212, -24.108, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.414,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.571, -0.036, 0.333, -1.831, 56.519, 0, -16.743, 52.921, 121.086, 89.768, -20.776, -26.460, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.416,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.072, -0.18, 0.609, 27.588, -1.465, 0, -7.586, 8.036, 53.344, 65.268, 58.212, -24.108, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.476,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.561, -0.036, 0.278, -1.77, 54.81, 0, -17.633, 55.519, 119.224, 100.548, -19.796, -16.954, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.505,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.583, -0.035, 0.242, -1.709, 55.664, 0, -18.682, 58.123, 117.235, 100.548, -19.796, -16.954, 27.42, 0.31979, -0.26376, -0.01849, 0.90979,
 10:57:14.507,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.071, -0.174, 0.633, 27.1, -1.404, 0, -6.218, 7.938, 53.322, 65.268, 58.212, -24.108, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.536,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.072, -0.167, 0.661, 28.32, -1.526, 0, -4.839, 7.828, 53.3, 65.268, 58.212, -24.108, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.566,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.072, -0.16, 0.681, 28.442, -1.526, 0, -3.433, 7.718, 53.273, 65.268, 58.212, -24.108, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.594,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.055, -0.594, -0.035, 0.181, -1.831, 56.763, 0, -20.001, 60.815, 115.016, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:14.623,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.584, -0.037, 0.141, -1.77, 56.335, 0, -21.649, 63.545, 112.516, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:14.627,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.07, -0.151, 0.715, 27.954, -1.465, 0, -2.038, 7.603, 53.234, 65.268, 58.212, -24.108, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.655,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.575, -0.037, 0.084, -1.77, 55.054, 0, -23.676, 66.242, 109.693, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:14.715,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.587, -0.034, 0.045, -1.77, 56.641, 0, -26.318, 68.956, 106.32, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:14.716,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.07, -0.146, 0.724, 27.832, -1.404, 0, -0.681, 7.487, 53.19, 65.268, 58.212, -24.108, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.746,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.071, -0.133, 0.755, 28.992, -1.526, 0, 0.703, 7.366, 53.141, 65.464, 57.232, -30.380, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.778,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.071, -0.125, 0.777, 28.809, -1.526, 0, 2.093, 7.245, 53.08, 65.464, 57.232, -30.380, 27.48, 0.86484, -0.21783, -0.0303, 0.4512,
 10:57:14.805,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.589, -0.036, -0.016, -1.831, 57.312, 0, -29.938, 71.719, 102.047, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:14.835,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.561, -0.034, -0.056, -1.831, 56.335, 0, -34.953, 74.41, 96.564, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:14.836,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.07, -0.114, 0.805, 27.954, -1.404, 0, 3.444, 7.119, 53.026, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:14.864,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.555, -0.033, -0.112, -1.77, 56.091, 0, -42.193, 76.921, 89.401, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:14.894,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.551, -0.034, -0.153, -1.831, 57.739, 0, -53.339, 79.118, 79.085, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:14.897,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.040, -0.068, -0.108, 0.814, 28.198, -1.526, 0, 4.774, 6.993, 52.96, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:14.956,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.07, -0.093, 0.851, 28.564, -1.526, 0.244, 6.114, 6.866, 52.899, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:14.984,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.542, -0.033, -0.212, -1.77, 57.312, 0, -69.626, 80.695, 63.864, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:14.986,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.069, -0.083, 0.87, 28.015, -1.526, 0.244, 7.432, 6.74, 52.839, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.016,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.504, -0.032, -0.251, -1.77, 56.396, 0, -89.967, 81.238, 44.648, 100.548, -19.796, -16.954, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:15.017,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.066, -0.069, 0.894, 26.978, -1.404, 0.183, 8.696, 6.614, 52.767, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.075,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.496, -0.03, -0.304, -1.831, 56.213, 0, -110.034, 80.574, 25.724, 109.466, -16.660, 5.488, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:15.105,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.479, -0.031, -0.34, -1.831, 57.617, 0, -126.216, 78.865, 10.668, 109.466, -16.660, 5.488, 27.42, 0.37955, -0.48941, 0.1261, 0.77487,
 10:57:15.106,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.067, -0.06, 0.902, 27.039, -1.465, 0.244, 9.921, 6.487, 52.696, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.136,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.067, -0.043, 0.934, 27.039, -1.465, 0.244, 11.151, 6.361, 52.625, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.195,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.46, -0.03, -0.396, -1.77, 57.251, 0, -137.664, 76.448, 0.319, 109.466, -16.660, 5.488, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.196,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.066, -0.033, 0.952, 26.367, -1.343, 0.183, 12.343, 6.235, 52.548, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.224,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:28.655, -0.408, -0.03, -0.431, -1.77, 56.152, 0, -145.437, 73.652, -6.378, 109.466, -16.660, 5.488, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.226,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.066, -0.019, 0.971, 25.146, -1.282, 0.244, 13.48, 6.119, 52.465, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.254,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.4, -0.029, -0.479, -1.77, 56.641, 0, -150.859, 70.642, -10.761, 109.466, -16.660, 5.488, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.314,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.371, -0.027, -0.515, -1.831, 58.044, 0, -154.907, 67.401, -13.799, 109.466, -16.660, 5.488, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.316,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.065, -0.007, 0.979, 25.269, -1.343, 0.183, 14.579, 5.999, 52.383, 65.464, 57.232, -30.380, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.347,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.064, 0.008, 1.008, 24.78, -1.282, 0.183, 15.677, 5.878, 52.3, 66.444, 55.076, -36.456, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.377,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.064, 0.019, 1.023, 23.926, -1.221, 0.183, 16.721, 5.762, 52.218, 66.444, 55.076, -36.456, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.404,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.34, -0.026, -0.564, -1.831, 57.129, 0, -157.95, 64.034, -15.875, 109.466, -16.660, 5.488, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.436,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.062, 0.033, 1.034, 22.888, -1.221, 0, 17.699, 5.652, 52.125, 66.444, 55.076, -36.456, 27.48, 0.88913, -0.0881, 0.02451, 0.44827,
 10:57:15.468,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.281, -0.025, -0.593, -1.77, 56.335, 0, -160.269, 60.645, -17.26, 109.466, -16.660, 5.488, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.468,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.273, -0.023, -0.635, -1.831, 58.228, 0, -162.12, 57.167, -18.215, 109.466, -16.660, 5.488, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.524,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.229, -0.022, -0.667, -1.831, 59.021, 0, -163.652, 53.564, -18.885, 109.466, -16.660, 5.488, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.526,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:28.635, -0.062, 0.045, 1.046, 23.01, -1.221, 0, 18.66, 5.537, 52.031, 66.444, 55.076, -36.456, 27.48, 0.89691, 0.02948, 0.06848, 0.43573,
 10:57:15.557,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:29.260, -0.062, 0.062, 1.071, 21.851, -1.16, 0, 19.589, 5.427, 51.932, 66.444, 55.076, -36.456, 27.48, 0.89691, 0.02948, 0.06848, 0.43573,
 10:57:15.584,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.183, -0.021, -0.707, -1.77, 57.251, 0, -164.894, 49.971, -19.303, 109.466, -16.660, 5.488, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.587,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:29.260, -0.061, 0.07, 1.082, 20.63, -1.099, 0, 20.446, 5.323, 51.844, 66.444, 55.076, -36.456, 27.48, 0.89691, 0.02948, 0.06848, 0.43573,
 10:57:15.616,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:29.260, -0.061, 0.084, 1.089, 19.897, -1.038, 0, 21.242, 5.224, 51.751, 66.444, 55.076, -36.456, 27.48, 0.89691, 0.02948, 0.06848, 0.43573,
 10:57:15.644,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.134, -0.02, -0.729, -1.831, 57.007, 0, -165.921, 46.412, -19.528, 105.350, -12.642, 36.946, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.674,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.116, -0.018, -0.766, -1.892, 59.57, 0, -166.805, 42.753, -19.655, 105.350, -12.642, 36.946, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
 10:57:15.706,WT901BLE68(ef:e4:2c:bf:73:a9), 2015-1-1 0:7:29.260, -0.06, 0.094, 1.105, 19.592, -1.038, 0, 22.017, 5.125, 51.658, 66.444, 55.076, -36.456, 27.48, 0.89691, 0.02948, 0.06848, 0.43573,
 10:57:15.706,WT901BLE68(d2:5a:50:4a:21:12), 2015-1-1 0:7:29.310, -0.052, -0.017, -0.79, -1.831, 58.533, 0, -167.569, 39.062, -19.693, 105.350, -12.642, 36.946, 27.42, 0.28845, -0.71979, 0.21719, 0.5928,
